# Valeur de la RUL -- maintenance insulaire (fenetres de visite + cout fixe)
# horizon=25 ans | N_MC=200 | mult U_log[0.50,2.00] | seed=2026 | VoLL=3.0 | Tvisite=12m | marge=1 | prev=fc+ely
# strategie de conduite FIXE : RB2(SoH) ; politiques : ['instant', 'corrective', 'calendar', 'rul']
# ages calendaires de ref (nominal x 1.00) : {'bat': 3.89, 'fc': 5.52, 'ely': None}
# cout total = uni0 + C_visite*n_interventions + gaspillage ; C_visite en post-proc
# TEST NUL instant==base : OK (ecart 0.000e+00 kEUR)

## Points nominaux (multiplicateurs = 1)
policy;lpsp;deg;uni0;nint;nprev;waste;wbat;wfc;wely;outfc;outely
instant;2.9099;58.024;81.889;10.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
corrective;3.3164;57.119;84.319;8.000;0.000;0.000;0.000;0.000;0.000;16358.000;0.000
calendar;2.9512;57.740;81.944;9.000;4.000;0.499;0.000;0.499;0.000;0.000;0.000
rul;2.9512;57.740;81.944;9.000;4.000;0.499;0.000;0.499;0.000;0.000;0.000

## Tirages (mondes perturbes, 200 complets)
draw;m_fc_a;m_fc_b;m_fc_s;m_ely_a;m_ely_b;m_ely_s;m_bat;instant_lpsp;instant_deg;instant_uni0;instant_nint;instant_nprev;instant_waste;instant_wbat;instant_wfc;instant_wely;instant_outfc;instant_outely;corrective_lpsp;corrective_deg;corrective_uni0;corrective_nint;corrective_nprev;corrective_waste;corrective_wbat;corrective_wfc;corrective_wely;corrective_outfc;corrective_outely;calendar_lpsp;calendar_deg;calendar_uni0;calendar_nint;calendar_nprev;calendar_waste;calendar_wbat;calendar_wfc;calendar_wely;calendar_outfc;calendar_outely;rul_lpsp;rul_deg;rul_uni0;rul_nint;rul_nprev;rul_waste;rul_wbat;rul_wfc;rul_wely;rul_outfc;rul_outely
114;0.7040;0.7418;1.4669;1.3107;1.4841;0.8578;0.6460;2.8894;41.548;65.246;8.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.9949;40.151;72.915;4.000;0.000;0.000;0.000;0.000;0.000;31672.000;0.000;2.9893;41.083;65.600;7.000;4.000;0.100;0.000;0.100;0.000;0.000;0.000;2.9893;41.083;65.600;7.000;4.000;0.100;0.000;0.100;0.000;0.000;0.000
115;0.9132;1.3961;1.6163;1.7465;1.9798;0.7719;1.5978;2.8516;84.806;108.193;15.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.7539;81.732;112.519;11.000;0.000;0.000;0.000;0.000;0.000;27928.000;0.000;3.7539;81.732;112.519;11.000;0.000;0.000;0.000;0.000;0.000;27928.000;0.000;3.0738;82.503;107.713;12.000;6.000;0.641;0.000;0.641;0.000;0.000;0.000
116;1.9959;0.7367;0.5035;0.6092;1.4695;1.5239;0.7167;2.9501;50.138;74.333;10.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;4.2149;47.731;82.298;8.000;0.000;0.000;0.000;0.000;0.000;19036.000;8317.000;4.2149;47.731;82.298;8.000;0.000;0.000;0.000;0.000;0.000;19036.000;8317.000;3.0619;49.475;74.587;9.000;6.000;0.846;0.000;0.846;0.000;0.000;15.000
117;1.8409;0.6940;1.3728;0.6457;1.4285;0.5365;1.1331;2.7871;64.247;87.105;14.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;4.3680;61.845;97.669;6.000;0.000;0.000;0.000;0.000;0.000;29074.000;0.000;4.3680;61.845;97.669;6.000;0.000;0.000;0.000;0.000;0.000;29074.000;0.000;2.9301;62.945;86.976;12.000;8.000;1.343;0.000;1.343;0.000;0.000;0.000
118;0.8111;1.2468;1.7095;0.7815;1.8688;0.9355;0.8704;2.8916;53.167;76.882;10.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;4.3133;50.966;86.341;4.000;0.000;0.000;0.000;0.000;0.000;27111.000;0.000;4.3133;50.966;86.341;4.000;0.000;0.000;0.000;0.000;0.000;27111.000;0.000;3.0381;52.212;77.128;9.000;6.000;0.667;0.000;0.667;0.000;0.000;0.000
119;0.6639;0.5401;0.5442;1.6248;0.5051;1.2282;1.1641;3.0080;65.055;89.725;10.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.6053;62.977;92.545;7.000;0.000;0.000;0.000;0.000;0.000;14215.000;0.000;3.1811;63.416;89.505;9.000;4.000;2.276;0.000;2.276;0.000;0.000;0.000;3.2075;63.567;89.873;8.000;2.000;0.055;0.000;0.055;0.000;0.000;513.000
120;1.1286;0.9459;0.5463;0.6529;1.3096;1.7195;0.9756;2.9783;60.836;85.263;10.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.4359;59.227;87.406;9.000;0.000;0.000;0.000;0.000;0.000;13499.000;4627.000;3.1179;59.960;85.531;10.000;4.000;1.326;0.000;1.326;0.000;0.000;1990.000;3.0435;60.168;85.129;8.000;5.000;0.902;0.000;0.512;0.390;0.000;0.000
121;0.8591;1.5876;0.5286;1.1464;1.9218;0.9076;0.7598;2.8888;44.848;68.541;7.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.0981;43.782;69.191;6.000;0.000;0.000;0.000;0.000;0.000;9584.000;0.000;3.0289;43.929;68.770;8.000;4.000;1.891;0.000;1.891;0.000;0.000;0.000;3.0541;44.062;69.110;6.000;1.000;0.003;0.000;0.003;0.000;854.000;0.000
122;0.8379;1.1089;1.6976;1.3741;0.8038;0.8498;1.2059;2.8723;67.702;91.259;12.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.7866;64.837;95.893;9.000;0.000;0.000;0.000;0.000;0.000;28192.000;0.000;3.7866;64.837;95.893;9.000;0.000;0.000;0.000;0.000;0.000;28192.000;0.000;3.1205;65.904;91.496;6.000;6.000;0.627;0.000;0.627;0.000;0.000;0.000
123;1.1943;0.5855;1.1125;1.4084;0.5964;1.4659;0.6144;2.9744;44.639;69.034;9.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.6391;43.481;73.327;8.000;0.000;0.000;0.000;0.000;0.000;6248.000;7793.000;3.6391;43.481;73.327;8.000;0.000;0.000;0.000;0.000;0.000;6248.000;7793.000;3.0229;44.357;69.149;9.000;7.000;1.504;0.000;1.303;0.202;0.000;0.000
124;0.5637;1.0825;1.4763;1.1751;1.1595;0.5682;1.1158;2.8070;60.495;83.517;11.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.5736;58.984;88.292;8.000;0.000;0.000;0.000;0.000;0.000;20677.000;0.000;2.9218;59.513;83.476;9.000;4.000;0.385;0.000;0.385;0.000;0.000;0.000;2.9218;59.513;83.476;9.000;4.000;0.385;0.000;0.385;0.000;0.000;0.000
125;1.0208;0.5100;1.4458;0.6780;0.9507;0.9422;1.2839;2.9096;71.569;95.431;13.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.4727;69.559;98.041;9.000;0.000;0.000;0.000;0.000;0.000;22171.000;0.000;3.4727;69.559;98.041;9.000;0.000;0.000;0.000;0.000;0.000;22171.000;0.000;3.2672;69.109;95.905;6.000;6.000;0.836;0.000;0.836;0.000;0.000;0.000
126;1.6521;1.4743;0.6709;0.6866;0.9056;0.8298;1.3544;2.8667;73.653;97.164;13.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.0569;72.879;97.950;11.000;0.000;0.000;0.000;0.000;0.000;10389.000;0.000;3.0569;72.879;97.950;11.000;0.000;0.000;0.000;0.000;0.000;10389.000;0.000;2.9195;73.096;97.041;12.000;6.000;1.282;0.000;1.282;0.000;0.000;0.000
127;1.0686;0.9336;1.1557;0.8479;1.6429;1.4095;1.5074;2.9873;84.218;108.718;15.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.9407;81.939;114.258;10.000;0.000;0.000;0.000;0.000;0.000;9219.000;4598.000;3.3720;82.450;110.105;12.000;1.000;0.005;0.000;0.005;0.000;653.000;4240.000;3.1365;82.664;108.388;12.000;2.000;0.237;0.000;0.005;0.231;653.000;0.000
128;1.9762;1.2961;1.2347;1.4465;1.2020;1.8792;0.8786;2.9263;61.829;85.828;13.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;4.4333;57.704;94.064;9.000;0.000;0.000;0.000;0.000;0.000;29665.000;7792.000;4.4333;57.704;94.064;9.000;0.000;0.000;0.000;0.000;0.000;29665.000;7792.000;3.0723;60.697;85.894;12.000;9.000;1.435;0.000;1.392;0.043;0.000;0.000
129;0.8343;0.5631;1.8477;0.5601;1.7659;0.8175;1.9763;2.8981;102.465;126.233;18.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.5790;101.170;130.523;14.000;0.000;0.000;0.000;0.000;0.000;38282.000;0.000;3.5790;101.170;130.523;14.000;0.000;0.000;0.000;0.000;0.000;38282.000;0.000;2.9236;102.159;126.137;12.000;6.000;0.234;0.000;0.234;0.000;0.000;0.000
130;0.5999;0.6992;1.4960;0.8576;0.9214;0.6607;0.6210;2.8422;38.847;62.157;7.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.5347;37.733;66.723;7.000;0.000;0.000;0.000;0.000;0.000;25287.000;0.000;2.8915;38.664;62.378;7.000;4.000;0.263;0.000;0.263;0.000;0.000;0.000;2.8915;38.664;62.378;7.000;4.000;0.263;0.000;0.263;0.000;0.000;0.000
131;1.6441;1.1357;1.4870;0.8311;0.9817;1.7797;1.7538;2.9366;100.176;124.260;19.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;4.6742;94.286;132.621;12.000;0.000;0.000;0.000;0.000;0.000;26234.000;6666.000;4.6742;94.286;132.621;12.000;0.000;0.000;0.000;0.000;0.000;26234.000;6666.000;3.3500;96.381;123.856;8.000;9.000;1.653;0.000;1.582;0.071;0.000;0.000
132;1.1417;1.2859;0.5546;0.8056;1.0978;0.9227;0.7657;2.9029;46.001;69.809;7.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.1656;44.722;70.684;7.000;0.000;0.000;0.000;0.000;0.000;12612.000;0.000;3.0505;45.105;70.124;8.000;4.000;1.216;0.000;1.216;0.000;0.000;0.000;3.0735;45.173;70.380;4.000;4.000;0.443;0.000;0.443;0.000;0.000;0.000
133;1.3247;0.6932;1.7656;0.6663;1.3527;0.9922;1.3813;2.9313;77.883;101.924;14.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.3868;76.350;104.126;12.000;0.000;0.000;0.000;0.000;0.000;21680.000;0.000;3.3868;76.350;104.126;12.000;0.000;0.000;0.000;0.000;0.000;21680.000;0.000;2.9882;77.233;101.740;8.000;8.000;1.659;0.000;1.659;0.000;0.000;0.000
134;0.8773;0.8165;1.2216;1.9005;1.2987;0.5113;0.5219;2.7467;33.671;56.198;7.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.5005;32.391;61.100;6.000;0.000;0.000;0.000;0.000;0.000;25504.000;0.000;2.8374;33.297;56.567;7.000;4.000;0.264;0.000;0.264;0.000;0.000;0.000;2.8374;33.297;56.567;7.000;4.000;0.264;0.000;0.264;0.000;0.000;0.000
135;0.6720;0.8159;0.6237;1.8751;0.7227;0.9443;0.6077;2.8999;38.030;61.814;5.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.0257;37.534;62.350;5.000;0.000;0.000;0.000;0.000;0.000;8194.000;0.000;2.9369;37.690;61.776;7.000;4.000;2.073;0.000;2.073;0.000;0.000;0.000;2.9529;37.832;62.051;6.000;3.000;0.255;0.000;0.255;0.000;0.000;0.000
136;0.7632;1.0656;0.8932;0.5656;1.4100;1.9174;0.6931;2.9287;49.517;73.537;8.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.5485;47.921;77.023;7.000;0.000;0.000;0.000;0.000;0.000;12904.000;3759.000;2.9885;49.006;73.516;9.000;4.000;1.278;0.000;1.278;0.000;0.000;23.000;3.0124;49.048;73.753;5.000;4.000;0.534;0.000;0.534;0.000;0.000;116.000
137;0.6798;1.4245;0.9385;0.5288;0.5345;1.9490;1.3629;2.9486;79.648;103.830;12.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.6607;78.385;108.408;11.000;0.000;0.000;0.000;0.000;0.000;4286.000;8638.000;3.0746;78.951;104.167;12.000;4.000;1.395;0.000;1.395;0.000;0.000;2157.000;2.9885;79.136;103.647;9.000;5.000;1.047;0.000;0.629;0.418;0.000;0.000
138;1.0215;0.6226;1.7662;0.8411;0.7880;1.4950;1.5544;2.9886;88.177;112.688;16.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.8448;85.591;117.124;12.000;0.000;0.000;0.000;0.000;0.000;9712.000;5556.000;3.8448;85.591;117.124;12.000;0.000;0.000;0.000;0.000;0.000;9712.000;5556.000;3.1843;86.429;112.544;12.000;2.000;0.183;0.000;0.001;0.182;1166.000;0.000
139;0.5135;1.0721;0.8134;1.9193;0.7733;0.7586;1.2455;2.8624;65.500;88.976;11.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.2920;63.329;90.328;8.000;0.000;0.000;0.000;0.000;0.000;11937.000;0.000;3.1080;63.455;88.945;9.000;4.000;1.971;0.000;1.971;0.000;0.000;0.000;3.1467;63.574;89.382;6.000;3.000;0.158;0.000;0.158;0.000;0.000;0.000
140;1.7502;1.2176;1.0865;0.5911;0.7141;1.5133;0.6038;2.9594;45.778;70.049;10.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.2786;44.666;71.555;9.000;0.000;0.000;0.000;0.000;0.000;9388.000;3785.000;3.2786;44.666;71.555;9.000;0.000;0.000;0.000;0.000;0.000;9388.000;3785.000;3.0574;45.281;70.356;9.000;1.000;0.262;0.000;0.000;0.262;4566.000;0.000
141;1.8410;1.8592;1.2126;0.7602;1.8003;1.5107;1.3889;2.9774;81.604;106.023;15.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.4372;79.808;107.998;13.000;0.000;0.000;0.000;0.000;0.000;19440.000;370.000;3.4372;79.808;107.998;13.000;0.000;0.000;0.000;0.000;0.000;19440.000;370.000;3.0431;80.913;105.871;8.000;9.000;1.869;0.000;1.818;0.051;0.000;0.000
142;0.6085;1.1655;1.5526;0.6895;0.7155;0.9298;1.5231;2.9207;81.425;105.379;13.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;4.3244;78.765;114.231;8.000;0.000;0.000;0.000;0.000;0.000;31143.000;0.000;3.0667;79.844;104.995;11.000;4.000;0.119;0.000;0.119;0.000;0.000;0.000;3.0667;79.844;104.995;11.000;4.000;0.119;0.000;0.119;0.000;0.000;0.000
143;0.5716;1.3236;1.1121;1.3367;0.6192;1.9058;0.6203;2.9601;46.133;70.410;7.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.4784;45.154;73.682;4.000;0.000;0.000;0.000;0.000;0.000;8365.000;2806.000;3.0287;45.798;70.638;8.000;4.000;1.212;0.000;1.212;0.000;0.000;1008.000;2.9918;45.893;70.430;8.000;5.000;0.954;0.000;0.443;0.510;0.000;0.000
144;1.5678;0.5064;1.3557;0.7628;0.8449;1.6927;0.8627;2.9370;59.038;83.125;12.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.4562;56.681;85.026;9.000;0.000;0.000;0.000;0.000;0.000;17168.000;1868.000;3.4562;56.681;85.026;9.000;0.000;0.000;0.000;0.000;0.000;17168.000;1868.000;3.0644;57.999;83.131;12.000;9.000;2.157;0.000;2.154;0.002;0.000;0.000
145;1.0482;1.1750;0.5081;1.3039;1.8630;0.8726;1.6074;2.8863;83.248;106.920;13.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.6733;80.363;110.489;10.000;0.000;0.000;0.000;0.000;0.000;23095.000;0.000;3.0946;80.752;106.132;11.000;4.000;1.532;0.000;1.532;0.000;0.000;0.000;3.1143;80.890;106.432;10.000;3.000;0.075;0.000;0.075;0.000;0.000;0.000
146;0.6871;1.0659;0.7024;0.6669;1.2088;0.5202;1.9719;2.8199;96.948;120.075;15.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2.8745;96.720;120.295;12.000;0.000;0.000;0.000;0.000;0.000;1377.000;0.000;2.8104;96.542;119.591;14.000;4.000;1.858;0.000;1.858;0.000;0.000;0.000;2.8745;96.720;120.295;12.000;0.000;0.000;0.000;0.000;0.000;1377.000;0.000
147;1.3216;0.7260;1.1558;0.5396;1.2567;1.6096;1.5322;2.9758;87.193;111.598;15.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.6379;84.298;114.134;12.000;0.000;0.000;0.000;0.000;0.000;22480.000;259.000;3.6379;84.298;114.134;12.000;0.000;0.000;0.000;0.000;0.000;22480.000;259.000;3.1264;85.487;111.128;12.000;6.000;0.842;0.000;0.842;0.000;0.000;162.000
148;0.5979;0.6138;1.2452;0.7423;1.8144;1.1034;1.0919;2.9881;62.209;86.716;11.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.2677;61.208;88.008;8.000;0.000;0.000;0.000;0.000;0.000;8616.000;0.000;3.0672;61.509;86.664;9.000;4.000;0.834;0.000;0.834;0.000;0.000;0.000;3.0772;61.565;86.802;8.000;2.000;0.016;0.000;0.016;0.000;23.000;0.000
149;1.4329;1.7000;0.9486;1.0896;0.5568;1.8011;1.7277;2.9627;97.054;121.352;17.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.6578;92.872;122.871;12.000;0.000;0.000;0.000;0.000;0.000;14489.000;934.000;3.6578;92.872;122.871;12.000;0.000;0.000;0.000;0.000;0.000;14489.000;934.000;3.2742;93.626;120.479;13.000;7.000;1.579;0.000;1.104;0.475;0.000;0.000
150;0.5395;0.8139;1.7241;1.1276;0.7788;0.8159;1.2565;2.8661;68.942;92.448;13.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.2493;66.697;93.345;9.000;0.000;0.000;0.000;0.000;0.000;5038.000;0.000;3.2493;66.697;93.345;9.000;0.000;0.000;0.000;0.000;0.000;5038.000;0.000;3.1709;66.790;92.796;6.000;6.000;1.338;0.000;1.338;0.000;0.000;0.000
151;1.3000;0.6138;0.9292;1.5905;1.5881;1.3174;1.5335;2.9954;84.834;109.401;15.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.6162;82.498;112.156;10.000;0.000;0.000;0.000;0.000;0.000;9314.000;4549.000;3.6037;82.950;112.505;11.000;1.000;0.005;0.000;0.005;0.000;724.000;4237.000;3.1601;83.159;109.076;12.000;2.000;0.241;0.000;0.005;0.237;724.000;0.000
152;1.2954;1.5941;0.8186;0.5518;0.5705;1.1385;0.5088;2.9403;37.129;61.243;7.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.6010;35.428;64.961;6.000;0.000;0.000;0.000;0.000;0.000;26557.000;0.000;3.0085;36.885;61.559;7.000;4.000;0.250;0.000;0.250;0.000;0.000;0.000;3.0085;36.885;61.559;7.000;4.000;0.250;0.000;0.250;0.000;0.000;0.000
153;1.6044;0.6505;1.5515;0.8187;0.5796;0.8348;0.5063;2.8511;37.807;61.190;10.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.5767;36.100;65.434;6.000;0.000;0.000;0.000;0.000;0.000;25755.000;0.000;3.5767;36.100;65.434;6.000;0.000;0.000;0.000;0.000;0.000;25755.000;0.000;2.9024;37.458;61.261;10.000;8.000;1.497;0.000;1.497;0.000;0.000;0.000
154;0.6605;0.6124;1.9336;0.9115;1.0701;0.5404;0.5427;2.7527;36.158;58.735;8.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.5196;34.264;63.130;7.000;0.000;0.000;0.000;0.000;0.000;32258.000;0.000;3.5196;34.264;63.130;7.000;0.000;0.000;0.000;0.000;0.000;32258.000;0.000;2.8928;35.586;59.311;6.000;6.000;0.456;0.000;0.456;0.000;0.000;0.000
155;1.1510;0.7987;0.7545;0.6270;1.4305;1.8457;0.8338;2.9232;56.005;79.979;10.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.6498;54.342;84.275;8.000;0.000;0.000;0.000;0.000;0.000;6304.000;8488.000;3.1795;55.025;81.102;5.000;4.000;0.840;0.000;0.840;0.000;0.000;3736.000;3.0128;55.275;79.984;5.000;5.000;1.064;0.000;0.745;0.319;0.000;0.000
156;0.8423;0.7497;0.6373;0.7732;1.5619;0.5613;1.5577;2.8178;78.639;101.749;13.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.3458;76.786;104.226;10.000;0.000;0.000;0.000;0.000;0.000;13754.000;0.000;2.9512;76.792;100.996;11.000;4.000;1.678;0.000;1.678;0.000;0.000;0.000;2.9752;76.911;101.312;10.000;3.000;0.254;0.000;0.254;0.000;0.000;0.000
157;0.5396;1.0537;1.4470;0.8003;1.6847;1.4387;1.2160;2.9680;70.643;94.985;12.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;4.2872;67.602;102.764;8.000;0.000;0.000;0.000;0.000;0.000;17267.000;6562.000;3.8421;68.352;99.863;10.000;4.000;0.514;0.000;0.514;0.000;0.000;8169.000;3.2342;68.828;95.354;10.000;5.000;0.546;0.000;0.514;0.032;0.000;0.000
158;0.8232;0.6039;1.1411;0.6636;1.6917;1.6916;0.9931;2.9453;62.300;86.455;11.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.3730;60.766;88.429;9.000;0.000;0.000;0.000;0.000;0.000;12901.000;8175.000;3.5993;61.540;91.059;9.000;4.000;0.794;0.000;0.794;0.000;0.000;8365.000;2.9741;62.090;86.482;10.000;5.000;0.608;0.000;0.586;0.022;0.000;0.000
159;1.3012;1.3698;0.8045;0.6186;0.9059;1.0047;1.3072;2.9527;72.022;96.238;12.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.9266;71.010;103.214;8.000;0.000;0.000;0.000;0.000;0.000;25862.000;0.000;2.9506;71.953;96.152;11.000;4.000;0.267;0.000;0.267;0.000;0.000;0.000;2.9506;71.953;96.152;11.000;4.000;0.267;0.000;0.267;0.000;0.000;0.000
160;1.2909;0.5399;1.7950;0.6645;0.6913;0.5657;0.9946;2.7776;57.928;80.708;12.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.6108;56.783;86.397;6.000;0.000;0.000;0.000;0.000;0.000;21697.000;0.000;3.6108;56.783;86.397;6.000;0.000;0.000;0.000;0.000;0.000;21697.000;0.000;2.8154;57.565;80.655;12.000;8.000;1.650;0.000;1.650;0.000;0.000;0.000
161;1.8009;1.2529;0.9881;1.6455;1.8649;1.0884;1.5011;2.9464;83.289;107.453;15.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.1621;81.329;107.263;12.000;0.000;0.000;0.000;0.000;0.000;9966.000;0.000;3.1621;81.329;107.263;12.000;0.000;0.000;0.000;0.000;0.000;9966.000;0.000;3.1175;81.718;107.286;12.000;1.000;0.006;0.000;0.006;0.000;1333.000;0.000
162;1.9528;0.5208;1.1252;1.2986;1.0636;0.7617;0.7242;2.8355;46.955;70.211;10.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.4120;45.246;73.229;8.000;0.000;0.000;0.000;0.000;0.000;21007.000;0.000;3.4120;45.246;73.229;8.000;0.000;0.000;0.000;0.000;0.000;21007.000;0.000;2.9539;46.150;70.376;8.000;8.000;1.744;0.000;1.744;0.000;0.000;0.000
163;1.7056;1.6952;0.6051;1.4031;1.3179;0.9486;0.8675;2.9045;52.550;76.370;10.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.3609;51.224;78.788;4.000;0.000;0.000;0.000;0.000;0.000;9021.000;0.000;3.3609;51.224;78.788;4.000;0.000;0.000;0.000;0.000;0.000;9021.000;0.000;3.0321;51.491;76.359;9.000;6.000;1.327;0.000;1.327;0.000;0.000;0.000
164;0.7836;1.3517;0.9362;1.2794;1.3176;1.9485;1.2897;2.9552;76.750;100.987;12.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;4.0167;73.966;106.909;7.000;0.000;0.000;0.000;0.000;0.000;11125.000;3523.000;3.3259;74.305;101.582;11.000;4.000;1.223;0.000;1.223;0.000;0.000;4100.000;3.2911;74.224;101.216;8.000;5.000;0.679;0.000;0.358;0.321;0.000;0.000
165;0.5578;0.6799;1.1309;0.5175;0.9375;0.7642;0.6408;2.8472;39.405;62.756;7.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.4986;38.536;67.229;3.000;0.000;0.000;0.000;0.000;0.000;11892.000;0.000;2.9397;38.924;63.034;7.000;4.000;1.170;0.000;1.170;0.000;0.000;0.000;2.9472;38.970;63.141;7.000;4.000;0.425;0.000;0.425;0.000;0.000;0.000
166;0.5326;0.5118;0.6328;1.8364;0.7872;1.8336;0.5729;2.8942;42.403;66.140;6.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.1152;41.799;67.348;6.000;0.000;0.000;0.000;0.000;0.000;6705.000;1606.000;3.1949;41.831;68.034;8.000;4.000;2.427;0.000;2.427;0.000;0.000;5683.000;2.9127;42.300;66.188;6.000;3.000;0.352;0.000;0.146;0.206;0.000;0.000
167;1.1551;1.0410;1.2055;1.6188;0.8584;1.2576;0.6702;2.9712;46.101;70.469;10.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.1668;45.050;71.022;8.000;0.000;0.000;0.000;0.000;0.000;13169.000;0.000;3.1668;45.050;71.022;8.000;0.000;0.000;0.000;0.000;0.000;13169.000;0.000;3.0194;45.782;70.545;8.000;7.000;1.336;0.000;1.149;0.187;0.000;0.000
168;1.4861;1.0489;0.5589;0.7505;0.6028;1.4048;0.8752;2.9748;55.275;79.673;10.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.7422;53.069;83.760;8.000;0.000;0.000;0.000;0.000;0.000;19527.000;3058.000;3.3084;54.047;81.180;5.000;4.000;0.437;0.000;0.437;0.000;0.000;3827.000;3.1230;54.277;79.889;5.000;5.000;0.685;0.000;0.437;0.248;0.000;0.000
169;1.0329;1.1639;0.8383;1.9614;1.4201;1.2286;0.6173;3.0166;42.104;66.844;8.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.1031;41.799;67.249;7.000;0.000;0.000;0.000;0.000;0.000;2441.000;0.000;3.1359;41.770;67.489;7.000;4.000;0.806;0.000;0.806;0.000;0.000;2004.000;3.1031;41.799;67.249;7.000;0.000;0.000;0.000;0.000;0.000;2441.000;0.000
170;0.8362;0.8458;1.3264;0.5597;0.6071;1.5034;0.8495;2.9616;55.134;79.424;10.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.8396;52.249;83.739;8.000;0.000;0.000;0.000;0.000;0.000;30422.000;2798.000;3.4687;53.897;82.345;5.000;4.000;0.135;0.000;0.135;0.000;0.000;6398.000;3.0866;54.354;79.668;5.000;5.000;0.266;0.000;0.135;0.131;0.000;0.000
171;0.7572;0.5784;0.5622;0.8938;0.9460;1.9183;1.2560;2.9417;73.785;97.911;11.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.6911;71.060;101.333;8.000;0.000;0.000;0.000;0.000;0.000;13809.000;4893.000;3.2233;71.483;97.919;10.000;4.000;2.054;0.000;2.054;0.000;0.000;693.000;3.2295;71.683;98.170;6.000;4.000;0.710;0.000;0.198;0.512;0.000;0.000
172;0.6802;1.2892;0.5089;1.4036;0.7713;1.2824;1.8800;3.0116;97.297;121.996;15.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3.8540;92.218;123.826;10.000;0.000;0.000;0.000;0.000;0.000;12054.000;0.000;3.7413;92.155;122.839;11.000;4.000;2.319;0.000;2.319;0.000;0.000;7262.000;3.5928;92.575;122.041;8.000;3.000;0.140;0.000;0.096;0.045;0.000;0.000
